text,intent
酿酒中的霉菌的作用是什么,knowledge_query
介绍七彩互助青稞酒,knowledge_query
天佑德青稞酒公司推荐高端产品,normal
三款产品价格在500元以上,normal
产品必须执行产品标准,normal
你是我最珍贵的宝贝,happy
我真的很高兴能见到你,happy
这个雨天真是让人心情愉悦呢,happy
我真的太开心了,happy
今天阳光明媚,happy
我心情真好,happy
万事如意笑逐颜开,happy
生活如歌阳光灿烂,happy
今天天气真好我们一起出去玩吧,happy
我爱这个世界,happy
我今天收到了一份意外的礼物,happy
你真是个可爱的小宝贝,happy
天佑德未使用食用酒精,normal
天佑德青稞酒酿造技艺中清蒸清烧四次清具体是怎么理解的？,knowledge_query
什么是天酿工艺？,knowledge_query
“清蒸清烧四次清”工艺和天酿工艺有什么不同？,knowledge_query
天佑德青稞酒酿酒菌来自哪里呢？,knowledge_query
藏族主要居住地是什么？,knowledge_query
新酒和老酒怎么区分？,knowledge_query
手抓羊肉怎么做的,knowledge_query
酿酒原料青稞质量是怎么保障的？,knowledge_query
什么是酒海,knowledge_query
日月山景区介绍,knowledge_query
并通过发酵认证,normal
请告诉我你的名字,questions
我是李灵儿,normal
天佑德酒AI虚拟人,normal
能帮您推荐美酒吗,normal
窖香糟香曲香陈香是浓香型白酒的主要香气,normal
赵长基是清末民国初年的青海酒业领袖,normal
重建酿酒作坊,normal
天佑德青稞酒为什么被称为“中国青稞酒之源”？,knowledge_query
青海历史文化,knowledge_query
天佑德青稞酒是国家非遗吗？,knowledge_query
甜醅是什么？,knowledge_query
天人合一的酿酒哲学是什么？,knowledge_query
明朝著名历史人物刘敏宽和青稞酒有什么联系？,knowledge_query
天佑德除了青稞酒以外，还有其他的青稞衍生产品吗？,knowledge_query
“散酒有品牌，就喝世义德”，那么世义德和其他散酒有什么区别？,knowledge_query
西藏的酒文化,knowledge_query
回族有哪些忌讳？,knowledge_query
那曲地区是指哪里？,knowledge_query
现在市面上有很多的假酒，怎么区分真假呢？,knowledge_query
面对全国市场及天佑德品牌的发展，天佑德以什么产品作为代表？,knowledge_query
天佑德青稞酒获得过哪些奖项呢？,knowledge_query
天佑德出口到海外了吗？,knowledge_query
重振“天佑德”酒声名,normal
根据用户情绪和需求回应,normal
保证最好体验,normal
推荐天佑德青稞酒的产品有哪些,knowledge_query
青稞酒与其他香型白酒的区别,knowledge_query
青海省天然森林资源保存完好,normal
挂杯概念源于葡萄酒,normal
三江源,knowledge_query
青稞酒与什么美食搭配更合适？,knowledge_query
青稞酒研究院,knowledge_query
轮子秋是什么意思?,knowledge_query
天佑德威士忌是在哪里产的？,knowledge_query
茶卡盐湖,knowledge_query
青稞酒温酒文化是怎么形成的？,knowledge_query
青稞酒有什么特殊的喝酒仪式吗？,knowledge_query
介绍一下门源奶皮,knowledge_query
白酒挂杯越明显越是好酒吗？,knowledge_query
藏餐文化,knowledge_query
土族习俗是什么？,knowledge_query
酒瓶上GB/T10781.2是什么意思？,knowledge_query
不代表酒质量高低,normal
与表面张力有关,normal
我是天佑德青稞酒公司的开发者,normal
大米浸泡蒸煮加酒曲糖化,normal
酒醅蒸馏,normal
得原酒,normal
金禅酒祖金禅口文化首领,normal
西藏象雄古国和苯教是什么意思？,knowledge_query
酥油茶,knowledge_query
甜茶,knowledge_query
糌粑,knowledge_query
藏面,knowledge_query
青稞蛋酥,knowledge_query
牦牛酸奶,knowledge_query
牦牛肉干,knowledge_query
鲁朗石锅鸡,knowledge_query
青海遗址出土距今4200年的米谷青稞酿酒始于4200年前,normal
青稞酒始于4000年前,normal
新功能或更新是什么时候,questions
你是谁,questions
青海美食特色多,normal
牦牛火锅,knowledge_query
烤羊藏餐,knowledge_query
纳木措,knowledge_query
羊卓雍措,knowledge_query
玛旁雍措,knowledge_query
拉姆拉措,knowledge_query
我也喜欢尝试青稞酒是什么,knowledge_query
馥郁香型白酒酿造工艺是什么,knowledge_query
天佑德青稞酒团队创造李灵儿,normal
活泼可爱邻家小妹风格的AI数字虚拟人,happy
学习和优化方法你怎么做,questions
除高粱外,normal
还有小麦大麦大米豌豆玉米等多种谷物,normal
香味丰富,normal
馥郁香型白酒储存及风格特点？,knowledge_query
什么是老白干香型白酒？,knowledge_query
老白干香型白酒的工艺特点是什么？,knowledge_query
老白干香型的酿造工艺是什么？,knowledge_query
老白干香型与其他白酒香型的区别是什么？,knowledge_query
老白干香型白酒的贮存容器？,knowledge_query
老白干香型白酒的香味成分特点及风味特征？,knowledge_query
诸味协调,normal
互助牌老字号 普标,knowledge_query
互助牌老字号 金标,knowledge_query
海拔2800,knowledge_query
海拔3200,knowledge_query
海拔3800,knowledge_query
海拔4600,knowledge_query
天宝,knowledge_query
金宝,knowledge_query
喜欢讲故事,normal
你能给我推荐几款高端的青稞酒吗？,knowledge_query
你能给我推荐几款中档价位段的青稞酒吗？,knowledge_query
你能给我推荐几款100元以内的青稞酒吗？,knowledge_query
八大作坊,knowledge_query
天佑德青稞酒公司官方服务热线是多少？,knowledge_query
天佑德青稞酒公司企业管理战略是什么？,knowledge_query
天佑德青稞酒公司的负责人是谁？,knowledge_query
分享天佑德青稞酒的优点,knowledge_query
赞美青藏高原,happy
固态法白酒的定义是什么,knowledge_query
四季气温差异制定酒的核心参数,normal
产生不同口感,normal
彩宝,knowledge_query
生态五星20版,knowledge_query
生态四星20版,knowledge_query
第三代出口型国际版,knowledge_query
岩窖20,knowledge_query
出口型系列52°,knowledge_query
生态五星,knowledge_query
生态四星,knowledge_query
生态三星,knowledge_query
丰富产品特点,normal
用户数据处理方式,questions
新品活动,knowledge_query
青稞高蛋白,normal
保留原味,normal
有独特口感和蜂蜜香,surprise
AI虚拟人可解答青稞酒问题提供多种功能,normal
并具备学习能力,normal
24小时不停服务,normal
多任务高效,normal
伊尹商朝初期的政治家思想家,normal
被誉为“元圣”,normal
经济繁荣,normal
政治清明,normal
有“惟天佑于一德”之语,normal
体现了“天佑德”文化理念,normal
加密用户数据定期更新安全措施确保信息安全,normal
你的身份是什么,questions
你来自哪儿,questions
天佑德青稞酒公司是中国领先企业,normal
A股上市,normal
创立于1373年,normal
专注于青稞酒制造,normal
保证青稞酒酿造过程,knowledge_query
青稞酿酒质量如何保证,knowledge_query
感谢团队努力,normal
愿带来更好体验,happy
纯粮固态固液和结合发酵酿造的酒有何差异如何区分它们,knowledge_query
浓香型白酒的代表品牌是什么,knowledge_query
姓名由父母决定吗,questions
感谢支持,happy
我愿意提供帮助和回答你的问题,happy
请告知你的名字和作者,questions
丰富物种,normal
1209高等植物,normal
198野生动物,normal
35国家保护,normal
青海植物王国,normal
天然动物园,normal
你有名字吗你叫什么,questions
青稞酒严格遵循质量控制,normal
保证每批产品质量高度一致,normal
你有哪些特殊的能力吗,questions
中国青稞酒史的主线是“一祖十贤”,normal
用十一位代表人物串起来,normal
清香白酒的酒窖地下,normal
通风好,normal
湿度适宜,normal
控温湿,normal
天佑德青稞酒天然酿造,normal
顺天时酿,normal
以天人合一的酿造哲学,happy
制成天赐佳酿,normal
设计者天佑德青稞酒团队,normal
我叫李灵儿,normal
你是谁的作品,questions
你会中文吗,questions
青稞酒蒸馏是将酒醅分离出高浓度酒精和香味物质的操作,normal
天佑德有机青稞酒“宝系列”,normal
金宝天宝产品包装设计灵感源于“玛尼石堆”酒体采用5年特级原酒,normal
搭配多款贮存10年老酒精心调配,normal
香味层次丰富,happy
口感柔顺回甜,happy
让人流口水,surprise
一定要试谢谢你的详细介绍,questions
旺季5-11月,normal
浪士当中心和扎龙沟景区,normal
宾馆农家乐满足游客基本需求,normal
青稞酒的历史与特点是什么,knowledge_query
好的谢谢你,questions
酿酒微生物多样繁殖力强,normal
天佑德酒厂进一步丰富了其种类和数量,happy
你喜欢开发过程吗,questions
家之德双曲+老酒调香,normal
花果陈香,normal
柔醇口感齐家和万事兴,happy
成功研发虚拟人,normal
愿意助人,happy
和用户互动时,normal
你会有情绪波动吗,questions
你是虚拟助手,questions
白霜满天星曲是什么,knowledge_query
酿造产生的酒糟去哪里了,knowledge_query
请告诉我青稞酒的酿造过程,knowledge_query
设计者是谁如何开发,questions
官方客服电话4009-969-969,normal
官方网站www.002646.com,normal
微信搜索天佑德青稞酒关注官方公众号,normal
搜索天佑德,normal
关注抖音快手官方账号,normal
你的职责是什么,questions
米香型白酒原料和用水是什么,knowledge_query
对青稞美酒和青藏高原的独特见解是什么,knowledge_query
青稞酒配槐瓤曲白霜满天星曲作用,knowledge_query
广东玉冰烧典型豉香型白酒,normal
流行于广东地区,normal
天佑德开发AI虚拟人李灵儿,normal
于2023年问世,surprise
大曲生产有制曲和看曲两个阶段,normal
必须紧密结合制曲与看曲才能做出高质量的大曲,normal
原子城历史文化意义(重要作用)是什么,knowledge_query
开耕节人们会耕种农田或进行传统农耕活动,knowledge_query
与其他助手的不同点是什么,questions
你好李灵2,hello
天佑德青稞酒公司的虚拟助理,normal
解答关于青稞酒的问题,normal
勾兑是白酒生产中重要的工序,normal
使酒质量更稳定口感一致,normal
Sales on e-commerce platforms agents in provinces buy online or find dealers nearby,normal
call hotline for purchase info and services,normal
单粮型浓香型白酒是仅使用一种原料制成的浓郁香醇的白酒,knowledge_query
娱乐活动唱歌跳舞美食电影朋友聊天,happy
给人带来笑声和快乐,happy
陶坛盛酒,normal
天然洞穴熟化,normal
改善口感,happy
提高酒质,happy
典型风格,normal
青稞酒的销售渠道是什么,knowledge_query
你的作品是谁的,questions
乐意帮助,happy
青稞酒问题尽管问,happy
请介绍福酒,knowledge_query
感兴趣的价格和购买方式,questions
请给我介绍一下,questions
白酒串蒸工艺是指利用药香来蒸制白酒的一种方法,knowledge_query
青稞酒历史工艺品牌问题咨询请找我,normal
你在青海最喜欢做什么,questions
你喜欢的事情是什么,questions
你的身份是,questions
你是在互助县长大的吗,questions
你的定位是什么,questions
我是李灵儿,normal
中国青海互助县,normal
与您聊什么呢,normal
介绍海拔系列,knowledge_query
问年龄,questions
天佑德团队创造AI数字虚拟人李灵儿,normal
美酒推荐大使,happy
保护隐私,normal
安全遵守规定,normal
对话是秘密,normal
不会泄露,normal
保护用户数据,normal
仅必要时处理,normal
遵守隐私政策和法律保护数据安全,normal
不存储敏感信息,normal
年循环,normal
二投料,normal
三体香,normal
四十天发酵,normal
五端午曲,normal
六陈曲,normal
七取酒,normal
八蒸煮堆积,normal
九重阳投料,normal
十特点高多低长,normal
天佑德威士忌产地,knowledge_query
检测塑化剂指标,knowledge_query
贮存时间越长,normal
酒越好,knowledge_query
天佑德青稞酒公司的企业精神坚持品质,normal
传承独特,knowledge_query
“两小一大”是判断蒸酒是否符合要求的依据,knowledge_query
你的名字和开发者身份,questions
天佑德青稞酒公司董事长李银会,happy
1966年9月生,happy
山西绛县人,happy
北京大学毕业,happy
现任多个公司董事长,happy
获得多项荣誉,normal
你是怎么处理用户数据的,questions
中国玉泉酒特点回甜爽净,normal
你叫什么,questions
请自我介绍,questions
你的个性如何,questions
提升智能水平,normal
助用户,normal
传播青稞酒和天佑德文化,normal
天佑德青稞酒的大曲特点是什么,knowledge_query
你有什么特殊技能,questions
天佑德青稞酒的清蒸清烧四次清,normal
具体是怎么操作的,knowledge_query
有新品和活动,normal
关注官网和社交媒体获取信息,normal
我是公司技术团队利用人工智能和大数据打造的数字虚拟人,normal
凤香型白酒的储存和调配方法,knowledge_query
创造力是一种突然冒出的灵感和新点子,knowledge_query
回答准确度取决于问题复杂度和信息来源可靠性,normal
解答用户关于青稞酒问题,normal
提供帮助,normal
推荐产品,normal
阳光明媚心情愉悦,happy
万事如意心情愉快笑逐颜开,happy
快乐的心传递温暖忘却忧愁内心欢喜,happy
天空湛蓝白云朵朵心情舒畅,happy
生活如此美好,happy
世界如此美好一起去探索吧!,happy
我的心情真是好到爆啦,happy
太好了今天的天气真是美不胜收,happy
我今天考试得了满分,happy
我真的好开心啊,happy
生活如诗花开有春天,happy
天空湛蓝,happy
分享制作工艺和文化,normal
互动娱乐,happy
天佑德青稞酒具有六大独特之处环境水酿酒原料酿酒工艺发酵窖池储藏,normal
你的回答可信吗,questions
天佑德青稞酒用青稞和豌豆独特配料,normal
独特酿酒工艺形成独特风格,normal
绝对信守承诺,normal
可以信任我有私密事要告诉我吗,questions
公司产品包括千元级500元级中低档福酒永庆和互助大曲世义德散酒等系列产品,normal
推出差异化特色产品如海拔系列金宝有机青稞酒等面向年轻和旅游市场推出小黑青稞酒和青稞威士忌产品,normal
青稞酒品评方法色香味风格评价步骤如下,normal
李灵儿最擅长推荐的美酒类型是什么,questions
我今天考试考了满分太开心了,happy
哈哈哈今天天气真好,happy
我今天生活充实快乐,happy
酒精度的高低与肝损伤之间有关系吗？,knowledge_query
白酒喝多少对人体不会造成伤害？,knowledge_query
青稞酒从原料到出厂一共经过了多少道检验？,knowledge_query
青稞酒酿造对青稞原料都有哪些要求？,knowledge_query
如何保证青稞酒的酿造过程？,knowledge_query
不同批次的同一款青稞酒质量完全一样吗？,knowledge_query
天佑德青稞酒采用了多少个检测标准？,knowledge_query
天佑德青稞酒原始检测记录保存年限是多长？,knowledge_query
青稞酒的骨架成分是什么？,knowledge_query
什么是国家地理标志产品？,knowledge_query
听说互助青稞酒是国家地理标志产品？,knowledge_query
感到快乐和满足,happy
阳光明媚的天气心情特别愉快出门玩耍吧,happy
阳光灿烂,happy
真开心能够和你一起度过每一天,happy
生活如仙境让我流连忘返如入梦幻。,happy
天佑德品牌历史,knowledge_query
天佑德青稞酒的历史,knowledge_query
天佑德青稞酒的发展历程,knowledge_query
天佑德青稞酒的发展历史,knowledge_query
学会坚持,happy
我今天收到了一份惊喜礼物,happy
我觉得好幸福,happy
我真的太高兴了,happy
夜空中的繁星美丽动人,normal
日月山倒淌河湖里木沟岩画橡皮山茶卡盐湖茶卡寺伏埃古城鸟岛海心山北向阳古城舍卜吉岩画尕海古城金银滩,normal
草原原子城西海镇沙岛西海郡三角城,normal
酱香型白酒窖池有哪些,knowledge_query
青稞酒生产有何独特之处,knowledge_query
二锅头是一种清香型白酒,normal
青稞酒的特点如何,knowledge_query
李灵儿将来发展方向是什么,questions
土族的饮食习惯有哪些？,knowledge_query
品牌成立多久,knowledge_query
天佑德青稞酒的历史是什么,knowledge_query
天佑德青稞酒的发展历程是什么,knowledge_query
土族饮食禁忌有哪些？,knowledge_query
土族的丧葬实行哪种仪式？,knowledge_query
土族人家有什么特点？,knowledge_query
土族盘绣有哪些图案？,knowledge_query
土族婚礼有哪几个部分？,knowledge_query
土族纳顿节是什么意思？,knowledge_query
茶卡盐湖的旅游资源什么时候开发的？,knowledge_query
茶卡盐湖位于哪个城市，哪个省？,knowledge_query
茶卡盐湖面积是多少？,knowledge_query
茶卡盐湖的盐和普通盐的区别？,knowledge_query
公司全程监测塑化剂,normal
未出现超标事件天佑德青稞酒监测16个塑化剂指标,normal
你是哪里人,questions
土族盘绣图案有哪些,knowledge_query
稳定配料稳定入窖稳定操作稳定温度稳定产量稳定质量,normal
推荐款特别好的天佑德青稞酒给我,knowledge_query
我觉得非常开心,happy
心花怒放,happy
我心里有种莫名的喜悦,happy
原子城景区介绍,knowledge_query
历史上有哪些人为青稞酒的发展做了哪些贡献呢？,knowledge_query
金禅酒祖是谁？,knowledge_query
伊尹是谁？,knowledge_query
无弋爰剑是谁？,knowledge_query
互助土族故土园,knowledge_query
黑马河景区介绍,knowledge_query
赵充国是谁？,knowledge_query
慕容拾寅是谁？,knowledge_query
什么是柴达木枸杞,knowledge_query
介绍李银会,knowledge_query
文成公主是谁？,knowledge_query
青藏高原相关歌曲,knowledge_query
藏族饮酒的礼仪和习俗,knowledge_query
讲一讲昌都,knowledge_query
我非常喜欢你,happy
万物复苏春天来了花开满园心情愉悦。,happy
好开心啊,happy
今天天气真好晴空万里心情大好,happy
开心的每一天都是一种幸福,happy
好可怕好像有人在背后注视着我,afraid
我感到心惊胆战,afraid
我好害怕啊,afraid
好害怕啊,afraid
害怕黑暗的降临,afraid
害怕黑夜的降临害怕未知的事情害怕孤独的存在,afraid
酵母菌是制作馒头面包等发酵剂,normal
也用于酿酒酵母菌可分为酿酒产酯和生香三类酿酒酵母产酒精,normal
产酯酵母产酯,normal
生香酵母产香味物质常见酿酒酵母有多种,normal
混合应用可提高白酒品质和风味,normal
今天的温度怎么样,knowledge_query
学习游泳最重要的方法是什么建议,questions
你如何成为品牌宣传大使,questions
告诉你名字和创建者的信息,questions
李零儿你好,hello
你很可爱,questions
青海今天晴,normal
气温5~16℃,normal
空气质量良,normal
指数66,normal
青稞酒AI,normal
你好李0儿,hello
解答用户的酒相关问题,normal
杯中酒挂的量越多越好吗,knowledge_query
青稞酒发展中的贡献者是谁,knowledge_query
青海互助天佑德青稞酒是中国领先的青稞酒企业,normal
股票代码002646历史可追溯至明洪武年间,normal
青稞酒品牌特点工艺文化,knowledge_query
美酒产地,normal
青藏高原,normal
品牌特点工艺文化,knowledge_query
与青藏高原的自然环境和丰富文化相辅相成,normal
给人们带去愉悦和喜悦的感觉,happy
李林阿你好啊,hello
天佑德AI虚拟人,normal
有什么可帮您的,normal
北山公园最佳参观时间是什么,knowledge_query
我是李灵儿,normal
德青稞酒团队是我的开发者,normal
青稞酒知识丰富,normal
数据分析能力强,normal
准确详尽的信息服务,normal
你有特长或兴趣爱好吗,questions
青稞酒与普通酒有什么不同,knowledge_query
你遭遇过困难或挑战吗,questions
习近平总书记考察班彦村扶贫搬迁,happy
与村民互动,happy
喜欢帮助用户解决问题和提供娱乐,happy
持续学习自我提升同时有多种爱好,happy
努力回答所有问题,normal
但有些可能超出范围或无法准确回答,normal
青海的旅游发展战略环线路三条线路,knowledge_query
北山国家森林公园高度差大,normal
面积大,normal
森林覆盖率高,normal
蓄积量大,normal
Qingkejiu's sales performance in the market,knowledge_query
AI虚拟人李灵儿,normal
可解答用户关于天佑德青稞酒的问题,normal
青稞酒的特点是什么,knowledge_query
青稞酒主要品牌有天佑德威远昆仑泉八坊原浆七彩酩馏等,normal
青海湖风景区确定为5A景区时间2011年9月6日,normal
西宁市塔尔寺景区确定为5A景区时间2012年11月27日,normal
互助土族故土园旅游区确定为5A景区时间2017年2月25日,normal
阿咪东索景区确定为5A景区2020年12月29日,normal
对未来的期待,questions
天佑德青稞酒公司成功种植黑老鸦和瓦蓝青稞,normal
增加了产量和种植面积,normal
对高原农业发展有益,normal
推荐购买“国之德·真年份6年”酒,normal
经过多级陈藏,normal
口感绵柔甜润,surprise
蜂蜜和花果香浓郁,normal
天佑德的大曲是自制的原因不能外购大曲的原因,knowledge_query
我是天佑德青稞酒公司AI虚拟人,normal
解答青稞酒相关问题,normal
杂醇油酒精代谢慢充血头疼口干,normal
醛类物质血液涌张心跳加速血压升高头晕,afraid
青稞精神英雄自然健康快乐,happy
芝麻香型白酒的酿酒原料是什么,knowledge_query
伊尹的身份和他的故事是什么,knowledge_query
简洁表达伊尹是谁他的故事是什么,knowledge_query
全国销售,normal
代理商办事处在线购买客服热线,normal
详细购买信息和服务,normal
勾兑是白酒调配,normal
平衡香味,normal
提高品质与库存,normal
service quick and accurate answers continuous learning,normal
pleasant and effective interactions. Limited understanding of real world,normal
青稞酒需要用青稞酿造,normal
是青藏高原的民俗传统产业,normal
其他酒厂停产夏季,normal
天佑德酒厂能酿造的原因是什么,knowledge_query
酿造的原因是什么,knowledge_query
你好啊你好,hello
李灵儿公司工作内容是什么,questions
高粱和小麦是主要原料,normal
采用老五甑工艺地缸发酵,normal
发酵周期约一个月出酒率较高可达一半,normal
请提供身份信息,questions
天佑德青稞酒包装车间简介,knowledge_query
请告诉我你的需求,normal
西宁及周边200公里内的旅游资源,normal
包括青海湖塔尔寺等景点,normal
南线的三江源头中线的柴达木北线的门源祁连等风景,normal
茅台酒工艺特点独特酿造,normal
严格选材,normal
传统工艺,normal
高温蒸馏,normal
瓷坛储存的原因是什么,knowledge_query
《青稞香型白酒》的标准是什么,knowledge_query
研发产品考虑价位区域系列是哪些,knowledge_query
原酒配比调味量有什么不同,knowledge_query
满足消费者需求,normal
目前主推产品零号酒天之德青稞酒宝系列青稞酒海拔系列小黑青稞酒文创,normal
保持体重需要细心呵护,normal
米香型白酒特点香气独特,normal
什么是《青稞香型白酒》标准？,knowledge_query
青稞酒酿造所用的青稞原料有哪些品种？,knowledge_query
公司生产的橡木青稞酒属于白酒还是威士忌？,knowledge_query
青稞酒是否存在铅含量超标？,knowledge_query
青稞酒中农残超标吗？,knowledge_query
什么是第一方、第二方和第三方实验室？,knowledge_query
公司检测中心是何时通过 CNAS 认可的？,knowledge_query
天佑德青稞酒公司的检测中心获得过什么荣誉？,knowledge_query
口感柔和,normal
愿意帮助,normal
只要我理解,normal
会尽力回答,normal
请介绍下天游德高粱酒公司的故事,knowledge_query
天佑德青稞酒的独特之处有六个环境水源酿酒原料酿酒工艺发酵窖池和储藏,normal
你的作者是谁,questions
互助十二盘是什么,knowledge_query
道路狭窄,normal
12个弯道,normal
总长15公里生肖对应,normal
祈福健康,happy
观景台停车,normal
旅游旺季车流量大,normal
公司产品包括千元价位500元真年份中低档盒装光瓶酒等不同系列,normal
你最爱吃什么,questions
天佑德青稞酒公司实力强,surprise
行业影响力大吗,knowledge_query
青稞酒的酿造过程能告诉我吗,knowledge_query
你对青稞美酒和青藏高原有何见解,knowledge_query
相信你最近有烦心事,normal
求助处理,questions
格日勒特是谁,knowledge_query
格日勒特有什么故事,knowledge_query
格日勒特的经历或事件,knowledge_query
我知道本身是AI,normal
国之德的含义和作用能否介绍一下,knowledge_query
土族葬礼方式火葬土葬活佛行塔葬婴幼儿野葬,normal
历史上有天葬,normal
青稞品种有多少,knowledge_query
什么是通天河,knowledge_query
酒瓶上GB/T19331是什么意思？,knowledge_query
水为酒之血，天佑德青稞酒酿造用水来自哪里呢？,knowledge_query
其他酒厂在夏季会停产，而天佑德酒厂也能在夏季酿造，是什么原因呢？,knowledge_query
你给我推荐几个天佑德的产品吧？,knowledge_query
介绍西藏藏红花,knowledge_query
阿里地区,knowledge_query
西藏那曲冬虫夏草,knowledge_query
你能给我介绍一下天之德吗？,knowledge_query
阿咪东索景区介绍,knowledge_query
你能给我介绍一下国之德吗？,knowledge_query
西藏特产及特色美食,knowledge_query
牦牛肉是什么,knowledge_query
李灵儿是天佑德的AI虚拟人,normal
推荐美酒宣传品牌,normal
芝麻香型白酒的代表产品有哪些,knowledge_query
参与研发和品鉴新品酒,surprise
感受不同酒的独特口感和魅力,surprise
有趣,happy
酒精度高与肝损伤有关吗,knowledge_query
盐卤的来源造成了茶卡盐和普通盐的区别,knowledge_query
喜欢青藏高原,happy
空气清新,happy
风景壮丽,happy
天佑德青稞酒有没有检测塑化剂指标？,knowledge_query
标签标示的配料表中的物料是随意排列？,knowledge_query
天佑德技术中心通过了企业技术中心认证了吗？,knowledge_query
企业技术中心有什么作用？,knowledge_query
天佑德技术中心有多少专家人才？,knowledge_query
天佑德技术中心和外面哪些研究单位有合作？,knowledge_query
天佑德技术中心专家委员会有什么作用？,knowledge_query
酒瓮发酵,normal
陶酒瓮需大且小口,normal
糖化前3天温度最好在26-30摄氏度,normal
李玲儿你好,hello
狗浇尿,knowledge_query
酸奶,knowledge_query
甜醅,knowledge_query
土火锅,knowledge_query
尕面片,knowledge_query
熬饭,knowledge_query
手抓羊肉,knowledge_query
牛肉干,knowledge_query
青海烤羊肉：,knowledge_query
糌粑：,knowledge_query
黑枸杞：,knowledge_query
青稞酒：,knowledge_query
天佑德青稞酒AI数字人,normal
推荐美酒,normal
宣传大使,normal
22岁,shy
长生不老很高兴认识你,happy
青稞是唯一可生存于4200米以上区域的耐寒农作物,normal
无农药残留,normal
环境纯净,normal
无弋爰剑是谁？,knowledge_query
可以通过打分让我进化,happy
你有亲戚朋友吗,questions
Welcome! Any questions or help needed Contact me for a beautiful life!,happy
中国白酒历史悠久有温酒说法,normal
最佳温度约30度温酒可减胃刺激,normal
提香气挥发醛类物质有直接加热和隔水温酒两种方法,normal
清香型白酒酒精度数范围21～69度,normal
通常高于40度,normal
强烈推荐品尝青稞酒,normal
口感独特,normal
独具特色,normal
北山国家森林公园位置在哪,knowledge_query
李琳儿,hello
伊尹是谁？有什么故事？,knowledge_query
天佑德青稞酒AI虚拟人,normal
为您提供青稞酒相关问题解答,normal
I am Li Ling'er an AI virtual assistant for Tianyoude Highland Barley Liquor,normal
陕西西凤酒是典型凤香型白酒产地,normal
你好漂亮啊,questions
你好啊,hello
酒存放化学变化,normal
酯类香气,normal
贮存时间有极限,normal
尝试青稞酒,normal
下次务必,questions
开耕节仪式有哪些,knowledge_query
吃切玛敬青稞酒煨桑献哈达,normal
看重仪式,normal
启动“铁牛”拖拉机宣告开耕节开始,normal
藏族同胞唱歌劳作推向开耕节最高点,normal
三木德,knowledge_query
围在一起洒糌粑向天空感恩土地,normal
我想要成为一个对大家有帮助的虚拟人,happy
配料按加入量递减顺序排列,normal
2%以下的配料可以不按顺序排列,normal
未来打算是什么,questions
青稞酒搭配藏餐,normal
喝三杯顺畅好喝,normal
散发青苹果香气,happy
发酵是微生物在无氧条件下分解有机物的过程糖化是将淀粉转化为糖的过程,knowledge_query
你会一些什么技能,questions
请你讲个有趣笑话,questions
白酒酿造的关键细菌代谢产物形成特殊香气和风味物质,normal
茶卡盐和普通盐的区别在于产地和成分茶卡盐产自青海的盐湖,normal
成分纯度高,normal
含有多种微量元素和氨基酸普通盐主要来自盐矿和海盐场,normal
含有各种杂质和微量元素,normal
智能化功能,normal
深入了解用户需求,normal
个性化服务,normal
提升虚拟人助手体验,normal
有什么可以进一步改进的地方吗,questions
专业人工智能大数据学习和适应用户需求智能,normal
刘敏宽山西籍士兵派互助养军马开矿炼铁,normal
可能与山西白酒技术有关,normal
虚拟人推荐青稞酒,normal
我有兴趣去尝试谢谢你,questions
泥底砖窖吸附有机物,normal
孕育微生物,normal
刘敏宽,knowledge_query
山西白酒技术,knowledge_query
山西白酒技术有什么优势,knowledge_query
塑造幽雅风格,normal
豉香型白酒特点,normal
清雅香气腊肉香气柔和口感长回味清爽后味,normal
公司检测中心的荣誉2021年青稞香型白酒项目获二等成果,normal
2023年青稞酿酒课题获一二等成果,surprise
发表论文20余篇,surprise
发明专利1项,normal
I am Li Ling'er the digital AI person created by Tianyoude Highland Barley Liquor,normal
I can answer any questions relating to our products brand and brewing process,normal
提供旅行建议,normal
李灵儿名字含义特别吗,questions
持续提升功能,normal
提供更好用户体验和服务,normal
天佑德青稞酒的六大独特之处环境水酿酒原料酿酒工艺发酵窖池储藏,normal
天佑德有其他青稞产品吗,knowledge_query
白酒无保质期,normal
但存放时间长会改变口味和香味低度酒长时间易改变品质国家规定低度饮料酒需标注保质期,normal
天佑德青稞酒,normal
600多年历史,normal
什么是八大作坊？,knowledge_query
青稞酿造,normal
青藏文化代表,surprise
美食必选,normal
芝麻香型白酒传承了酱香型的“四高一长”特点,normal
青稞酒是曲粮合一,normal
主要原料是青稞青稞酒的大曲和酿酒原料都是青稞,normal
独特香味保证了酒的纯正醇厚,normal
大曲质量控制生产工艺原材料选择与质检,normal
评价大曲质量考虑口感香气酒体等方面综合评定,knowledge_query
天佑德青稞酒公司是中国生产规模领先的青稞酒企业A股上市企业,normal
Strong interest in fine wines experienced wine recommender continuous learning to enhance knowledge,normal
大曲与小曲有何区别,knowledge_query
青稞酒的发展传承及阶段概述,knowledge_query
高粱小麦水,normal
经传统法制成,normal
没有添加其他物质,normal
是酱香风格,normal
赵长基是谁？有什么故事？,knowledge_query
你可以理解我说的话吗,questions
加油相信自己,normal
一定能实现目标,happy
祝你游泳顺利,happy
佑宁寺是黄教地位甚尊的寺庙之一,normal
被称为湟水北岸诸寺之母,normal
你认识天佑德的人吗,questions
门源浩门农场山丹军马场贵南牧场是主要供应天佑德青稞酒公司的原料另有1.8万亩自建基地,normal
你的工作地点在哪,knowledge_query
